doc_id,doi,title,lib,class_name,chunk_count
doc_0309,10.1021/acsenergylett.6b00475,10.1021/acsenergylett.6b00475,lib1,classA,56
doc_0310,10.1021/acsenergylett.6b00557,10.1021/acsenergylett.6b00557,lib1,classA,70
doc_0311,10.1021/acsenergylett.7b00640,10.1021/acsenergylett.7b00640,lib1,classA,149
doc_0312,10.1021/acsenergylett.7b01017,10.1021/acsenergylett.7b01017,lib1,classA,50
doc_0313,10.1021/acsenergylett.7b01096,10.1021/acsenergylett.7b01096,lib1,classA,82
doc_0314,10.1021/acsenergylett.7b01104,10.1021/acsenergylett.7b01104,lib1,classA,97
doc_0315,10.1021/acsenergylett.8b00092,10.1021/acsenergylett.8b00092,lib1,classA,89
doc_0316,10.1021/acsenergylett.8b00164,10.1021/acsenergylett.8b00164,lib1,classA,80
doc_0317,10.1021/acsenergylett.8b00212,10.1021/acsenergylett.8b00212,lib1,classA,32
doc_0318,10.1021/acsenergylett.8b00273,10.1021/acsenergylett.8b00273,lib1,classA,64
doc_0319,10.1021/acsenergylett.8b00326,10.1021/acsenergylett.8b00326,lib1,classA,58
doc_0320,10.1021/acsenergylett.8b00519,10.1021/acsenergylett.8b00519,lib1,classA,67
doc_0321,10.1021/acsenergylett.8b00553,10.1021/acsenergylett.8b00553,lib1,classA,105
doc_0322,10.1021/acsenergylett.8b00878,10.1021/acsenergylett.8b00878,lib1,classA,43
doc_0323,10.1021/acsenergylett.8b01409,10.1021/acsenergylett.8b01409,lib1,classA,74
doc_0324,10.1021/acsenergylett.8b01734,10.1021/acsenergylett.8b01734,lib1,classA,43
doc_0325,10.1021/acsenergylett.8b01736,10.1021/acsenergylett.8b01736,lib1,classA,75
doc_0326,10.1021/acsenergylett.8b01933,10.1021/acsenergylett.8b01933,lib1,classA,87
doc_0327,10.1021/acsenergylett.8b01996,10.1021/acsenergylett.8b01996,lib1,classA,60
doc_0328,10.1021/acsenergylett.8b02035,10.1021/acsenergylett.8b02035,lib1,classA,50
doc_0329,10.1021/acsenergylett.8b02525,10.1021/acsenergylett.8b02525,lib1,classA,160
doc_0330,10.1021/acsenergylett.9b00137,10.1021/acsenergylett.9b00137,lib1,classA,60
doc_0331,10.1021/acsenergylett.9b00172,10.1021/acsenergylett.9b00172,lib1,classA,48
doc_0332,10.1021/acsenergylett.9b00191,10.1021/acsenergylett.9b00191,lib1,classA,63
doc_0333,10.1021/acsenergylett.9b00515,10.1021/acsenergylett.9b00515,lib1,classA,153
doc_0334,10.1021/acsenergylett.9b00711,10.1021/acsenergylett.9b00711,lib1,classA,61
doc_0335,10.1021/acsenergylett.9b01015,10.1021/acsenergylett.9b01015,lib1,classA,77
doc_0336,10.1021/acsenergylett.9b01049,10.1021/acsenergylett.9b01049,lib1,classA,116
doc_0337,10.1021/acsenergylett.9b02456,10.1021/acsenergylett.9b02456,lib1,classA,46
doc_0338,10.1021/acsenergylett.9b02511,10.1021/acsenergylett.9b02511,lib1,classA,107
doc_0339,10.1021/acsenergylett.9b02576,10.1021/acsenergylett.9b02576,lib1,classA,83
doc_0340,10.1021/acsenergylett.9b02756,10.1021/acsenergylett.9b02756,lib1,classA,72
doc_0341,10.1021/cr950083f,10.1021/cr950083f,lib1,classA,156
doc_0342,10.1021/cs4002404,10.1021/cs4002404,lib1,classA,37
doc_0343,10.1021/cs4003436,10.1021/cs4003436,lib1,classA,168
doc_0344,10.1021/cs400381f,10.1021/cs400381f,lib1,classA,70
doc_0345,10.1021/cs4005419,10.1021/cs4005419,lib1,classA,43
doc_0346,10.1021/cs401096c,10.1021/cs401096c,lib1,classA,71
doc_0347,10.1021/cs500328c,10.1021/cs500328c,lib1,classA,69
doc_0348,10.1021/cs500522g,10.1021/cs500522g,lib1,classA,55
doc_0349,10.1021/cs500537y,10.1021/cs500537y,lib1,classA,111
doc_0350,10.1021/cs500648p,10.1021/cs500648p,lib1,classA,123
doc_0351,10.1021/cs5012298,10.1021/cs5012298,lib1,classA,62
doc_0352,10.1021/cs501600x,10.1021/cs501600x,lib1,classA,101
doc_0353,10.1021/cs501710b,10.1021/cs501710b,lib1,classA,109
doc_0354,10.1021/cs502128q,10.1021/cs502128q,lib1,classA,73
doc_0355,10.1021/ja00016a023,10.1021/ja00016a023,lib1,classA,52
doc_0356,10.1021/ja00017a030,10.1021/ja00017a030,lib1,classA,116
doc_0357,10.1021/ja00087a077,10.1021/ja00087a077,lib1,classA,25
doc_0358,10.1021/ja00223a016,10.1021/ja00223a016,lib1,classA,170
doc_0359,10.1021/ja00250a044,10.1021/ja00250a044,lib1,classA,36
doc_0360,10.1021/ja00262a030,10.1021/ja00262a030,lib1,classA,59
doc_0361,10.1021/ja00297a019,10.1021/ja00297a019,lib1,classA,142
doc_0362,10.1021/ja00298a060,10.1021/ja00298a060,lib1,classA,65
doc_0363,10.1021/ja00306a014,10.1021/ja00306a014,lib1,classA,86
doc_0364,10.1021/ja00321a601,10.1021/ja00321a601,lib1,classA,98
doc_0365,10.1021/ja00324a037,10.1021/ja00324a037,lib1,classA,56
doc_0366,10.1021/ja00329a023,10.1021/ja00329a023,lib1,classA,91
doc_0367,10.1021/ja00347a022,10.1021/ja00347a022,lib1,classA,114
doc_0368,10.1021/ja00356a042,10.1021/ja00356a042,lib1,classA,65
doc_0369,10.1021/ja00374a019,10.1021/ja00374a019,lib1,classA,113
doc_0370,10.1021/ja00395a075,10.1021/ja00395a075,lib1,classA,53
doc_0371,10.1021/ja00399a083,10.1021/ja00399a083,lib1,classA,30
doc_0372,10.1021/ja00408a047,10.1021/ja00408a047,lib1,classA,92
doc_0373,10.1021/ja00414a081,10.1021/ja00414a081,lib1,classA,56
doc_0374,10.1021/ja00421a059,10.1021/ja00421a059,lib1,classA,5
doc_0375,10.1021/ja00437a069,10.1021/ja00437a069,lib1,classA,1
doc_0376,10.1021/ja00467a038,10.1021/ja00467a038,lib1,classA,5
doc_0377,10.1021/ja00477a025,10.1021/ja00477a025,lib1,classA,119
doc_0378,10.1021/ja00478a069,10.1021/ja00478a069,lib1,classA,21
doc_0379,10.1021/ja00480a075,10.1021/ja00480a075,lib1,classA,11
doc_0380,10.1021/ja00495a037,10.1021/ja00495a037,lib1,classA,2
doc_0381,10.1021/ja00500a064,10.1021/ja00500a064,lib1,classA,15
doc_0382,10.1021/ja00512a055,10.1021/ja00512a055,lib1,classA,1
doc_0383,10.1021/ja00515a060,10.1021/ja00515a060,lib1,classA,6
doc_0384,10.1021/ja00524a058,10.1021/ja00524a058,lib1,classA,3
doc_0385,10.1021/ja00526a028,10.1021/ja00526a028,lib1,classA,83
doc_0386,10.1021/ja00530a070,10.1021/ja00530a070,lib1,classA,11
doc_0387,10.1021/ja00544a035,10.1021/ja00544a035,lib1,classA,42
doc_0388,10.1021/ja00545a055,10.1021/ja00545a055,lib1,classA,89
doc_0389,10.1021/ja01305a038,10.1021/ja01305a038,lib1,classA,40
doc_0390,10.1021/ja01327a014,10.1021/ja01327a014,lib1,classA,40
doc_0391,10.1021/ja01480a041,10.1021/ja01480a041,lib1,classA,45
doc_0392,10.1021/ja017011s,10.1021/ja017011s,lib1,classA,17
doc_0393,10.1021/ja025508b,10.1021/ja025508b,lib1,classA,19
doc_0394,10.1021/ja0276974,10.1021/ja0276974,lib1,classA,59
doc_0395,10.1021/ja0449729,10.1021/ja0449729,lib1,classA,73
doc_0396,10.1021/ja053497r,10.1021/ja053497r,lib1,classA,20
doc_0397,10.1021/ja0566679,10.1021/ja0566679,lib1,classA,19
doc_0398,10.1021/ja058282w,10.1021/ja058282w,lib1,classA,93
doc_0399,10.1021/ja063172q,10.1021/ja063172q,lib1,classA,103
doc_0400,10.1021/ja0776327,10.1021/ja0776327,lib1,classA,28
doc_0401,10.1021/ja077752e,10.1021/ja077752e,lib1,classA,110
doc_0402,10.1021/ja101991d,10.1021/ja101991d,lib1,classA,89
doc_0403,10.1021/ja1023496,10.1021/ja1023496,lib1,classA,148
doc_0404,10.1021/ja104761n,10.1021/ja104761n,lib1,classA,22
doc_0405,10.1021/ja203564w,10.1021/ja203564w,lib1,classA,67
doc_0406,10.1021/ja2108799,10.1021/ja2108799,lib1,classA,36
doc_0407,10.1021/ja3010978,10.1021/ja3010978,lib1,classA,43
doc_0408,10.1021/ja302043u,10.1021/ja302043u,lib1,classA,36
doc_0409,10.1021/ja302668n,10.1021/ja302668n,lib1,classA,38
doc_0410,10.1021/ja309317u,10.1021/ja309317u,lib1,classA,44
doc_0411,10.1021/ja310566z,10.1021/ja310566z,lib1,classA,42
doc_0412,10.1021/ja406413d,10.1021/ja406413d,lib1,classA,74
doc_0413,10.1021/ja4074003,10.1021/ja4074003,lib1,classA,95
doc_0414,10.1021/ja409445p,10.1021/ja409445p,lib1,classA,46
doc_0415,10.1021/ja4113885,10.1021/ja4113885,lib1,classA,50
doc_0416,10.1021/ja500328k,10.1021/ja500328k,lib1,classA,95
doc_0417,10.1021/ja500403e,10.1021/ja500403e,lib1,classA,81
doc_0418,10.1021/ja5008432,10.1021/ja5008432,lib1,classA,47
doc_0419,10.1021/ja5031529,10.1021/ja5031529,lib1,classA,46
doc_0420,10.1021/ja504753g,10.1021/ja504753g,lib1,classA,80
doc_0421,10.1021/ja506433k,10.1021/ja506433k,lib1,classA,92
doc_0422,10.1021/ja508879j,10.1021/ja508879j,lib1,classA,39
doc_0423,10.1021/ja5128133,10.1021/ja5128133,lib1,classA,97
doc_0424,10.1021/ja5130513,10.1021/ja5130513,lib1,classA,43
doc_0425,10.1021/ja802513y,10.1021/ja802513y,lib1,classA,18
doc_0426,10.1021/ja805108z,10.1021/ja805108z,lib1,classA,22
doc_0427,10.1021/ja8062925,10.1021/ja8062925,lib1,classA,18
doc_0428,10.1021/ja9007276,10.1021/ja9007276,lib1,classA,20
doc_0429,10.1021/ja906274t,10.1021/ja906274t,lib1,classA,76
doc_0430,10.1021/ja960697h,10.1021/ja960697h,lib1,classA,83
doc_0431,10.1021/ja960746q,10.1021/ja960746q,lib1,classA,51
doc_0432,10.1021/ja9623875,10.1021/ja9623875,lib1,classA,41
doc_0433,10.1021/ja990449w,10.1021/ja990449w,lib1,classA,107
doc_0434,10.1021/jacs.0c00122,10.1021/jacs.0c00122,lib1,classA,53
doc_0435,10.1021/jacs.0c00971,10.1021/jacs.0c00971,lib1,classA,48
doc_0436,10.1021/jacs.0c01562,10.1021/jacs.0c01562,lib1,classA,104
doc_0437,10.1021/jacs.0c01699,10.1021/jacs.0c01699,lib1,classA,73
doc_0438,10.1021/jacs.0c01859,10.1021/jacs.0c01859,lib1,classA,159
doc_0439,10.1021/jacs.0c01953,10.1021/jacs.0c01953,lib1,classA,171
doc_0440,10.1021/jacs.0c02354,10.1021/jacs.0c02354,lib1,classA,108
doc_0441,10.1021/jacs.0c04981,10.1021/jacs.0c04981,lib1,classA,66
doc_0442,10.1021/jacs.0c06779,10.1021/jacs.0c06779,lib1,classA,67
doc_0443,10.1021/jacs.0c07041,10.1021/jacs.0c07041,lib1,classA,105
doc_0444,10.1021/jacs.0c09461,10.1021/jacs.0c09461,lib1,classA,85
doc_0445,10.1021/jacs.0c10017,10.1021/jacs.0c10017,lib1,classA,71
doc_0446,10.1021/jacs.0c10397,10.1021/jacs.0c10397,lib1,classA,92
doc_0447,10.1021/jacs.0c10774,10.1021/jacs.0c10774,lib1,classA,94
doc_0448,10.1021/jacs.0c11450,10.1021/jacs.0c11450,lib1,classA,93
doc_0449,10.1021/jacs.0c12418,10.1021/jacs.0c12418,lib1,classA,92
doc_0450,10.1021/jacs.0c12696,10.1021/jacs.0c12696,lib1,classA,63
doc_0451,10.1021/jacs.1c00151,10.1021/jacs.1c00151,lib1,classA,76
doc_0452,10.1021/jacs.1c00206,10.1021/jacs.1c00206,lib1,classA,100
doc_0453,10.1021/jacs.1c00339,10.1021/jacs.1c00339,lib1,classA,123
doc_0454,10.1021/jacs.1c00880,10.1021/jacs.1c00880,lib1,classA,131
doc_0455,10.1021/jacs.1c01190,10.1021/jacs.1c01190,lib1,classA,117
doc_0456,10.1021/jacs.1c01466,10.1021/jacs.1c01466,lib1,classA,58
doc_0457,10.1021/jacs.1c02145,10.1021/jacs.1c02145,lib1,classA,94
doc_0458,10.1021/jacs.1c03895,10.1021/jacs.1c03895,lib1,classA,81
doc_0459,10.1021/jacs.2c12952,10.1021/jacs.2c12952,lib1,classA,89
doc_0460,10.1021/jacs.4c03089,10.1021/jacs.4c03089,lib1,classA,62
doc_0461,10.1021/jacs.5b00046,10.1021/jacs.5b00046,lib1,classA,51
doc_0462,10.1021/jacs.5b02975,10.1021/jacs.5b02975,lib1,classA,55
doc_0463,10.1021/jacs.5b06227,10.1021/jacs.5b06227,lib1,classA,40
doc_0464,10.1021/jacs.5b06535,10.1021/jacs.5b06535,lib1,classA,55
doc_0465,10.1021/jacs.5b06568,10.1021/jacs.5b06568,lib1,classA,78
doc_0466,10.1021/jacs.5b08212,10.1021/jacs.5b08212,lib1,classA,60
doc_0467,10.1021/jacs.5b08259,10.1021/jacs.5b08259,lib1,classA,45
doc_0468,10.1021/jacs.5b08890,10.1021/jacs.5b08890,lib1,classA,84
doc_0469,10.1021/jacs.5b11390,10.1021/jacs.5b11390,lib1,classA,64
doc_0470,10.1021/jacs.5b12215,10.1021/jacs.5b12215,lib1,classA,82
doc_0471,10.1021/jacs.5b13080,10.1021/jacs.5b13080,lib1,classA,44
doc_0472,10.1021/jacs.6b02692,10.1021/jacs.6b02692,lib1,classA,64
doc_0473,10.1021/jacs.6b02878,10.1021/jacs.6b02878,lib1,classA,60
doc_0474,10.1021/jacs.6b03366,10.1021/jacs.6b03366,lib1,classA,60
doc_0475,10.1021/jacs.6b03941,10.1021/jacs.6b03941,lib1,classA,130
doc_0476,10.1021/jacs.6b04746,10.1021/jacs.6b04746,lib1,classA,53
doc_0477,10.1021/jacs.6b06846,10.1021/jacs.6b06846,lib1,classA,76
doc_0478,10.1021/jacs.6b07612,10.1021/jacs.6b07612,lib1,classA,102
doc_0479,10.1021/jacs.6b08534,10.1021/jacs.6b08534,lib1,classA,55
doc_0480,10.1021/jacs.6b08667,10.1021/jacs.6b08667,lib1,classA,45
doc_0481,10.1021/jacs.6b08824,10.1021/jacs.6b08824,lib1,classA,49
doc_0482,10.1021/jacs.6b10435,10.1021/jacs.6b10435,lib1,classA,81
doc_0483,10.1021/jacs.6b10740,10.1021/jacs.6b10740,lib1,classA,47
doc_0484,10.1021/jacs.6b11023,10.1021/jacs.6b11023,lib1,classA,127
doc_0485,10.1021/jacs.6b12103,10.1021/jacs.6b12103,lib1,classA,45
doc_0486,10.1021/jacs.6b12444,10.1021/jacs.6b12444,lib1,classA,51
doc_0487,10.1021/jacs.7b00102,10.1021/jacs.7b00102,lib1,classA,48
doc_0488,10.1021/jacs.7b00261,10.1021/jacs.7b00261,lib1,classA,48
doc_0489,10.1021/jacs.7b00266,10.1021/jacs.7b00266,lib1,classA,83
doc_0490,10.1021/jacs.7b00369,10.1021/jacs.7b00369,lib1,classA,77
doc_0491,10.1021/jacs.7b02290,10.1021/jacs.7b02290,lib1,classA,76
doc_0492,10.1021/jacs.7b02736,10.1021/jacs.7b02736,lib1,classA,52
doc_0493,10.1021/jacs.7b03300,10.1021/jacs.7b03300,lib1,classA,52
doc_0494,10.1021/jacs.7b06765,10.1021/jacs.7b06765,lib1,classA,69
doc_0495,10.1021/jacs.7b08345,10.1021/jacs.7b08345,lib1,classA,56
doc_0496,10.1021/jacs.7b08607,10.1021/jacs.7b08607,lib1,classA,82
doc_0497,10.1021/jacs.7b09074,10.1021/jacs.7b09074,lib1,classA,50
doc_0498,10.1021/jacs.7b09251,10.1021/jacs.7b09251,lib1,classA,45
doc_0499,10.1021/jacs.7b10142,10.1021/jacs.7b10142,lib1,classA,81
doc_0500,10.1021/jacs.7b10462,10.1021/jacs.7b10462,lib1,classA,46
doc_0501,10.1021/jacs.7b10817,10.1021/jacs.7b10817,lib1,classA,72
doc_0502,10.1021/jacs.7b11940,10.1021/jacs.7b11940,lib1,classA,79
doc_0503,10.1021/jacs.7b13542,10.1021/jacs.7b13542,lib1,classA,53
doc_0504,10.1021/jacs.8b00814,10.1021/jacs.8b00814,lib1,classA,45
doc_0505,10.1021/jacs.8b01868,10.1021/jacs.8b01868,lib1,classA,89
doc_0506,10.1021/jacs.8b02173,10.1021/jacs.8b02173,lib1,classA,89
doc_0507,10.1021/jacs.8b02822,10.1021/jacs.8b02822,lib1,classA,109
doc_0508,10.1021/jacs.8b03316,10.1021/jacs.8b03316,lib1,classA,100
doc_0509,10.1021/jacs.8b03986,10.1021/jacs.8b03986,lib1,classA,47
doc_0510,10.1021/jacs.8b04007,10.1021/jacs.8b04007,lib1,classA,48
doc_0511,10.1021/jacs.8b04058,10.1021/jacs.8b04058,lib1,classA,111
doc_0512,10.1021/jacs.8b04647,10.1021/jacs.8b04647,lib1,classA,63
doc_0513,10.1021/jacs.8b05258,10.1021/jacs.8b05258,lib1,classA,48
doc_0514,10.1021/jacs.8b06407,10.1021/jacs.8b06407,lib1,classA,89
doc_0515,10.1021/jacs.8b08357,10.1021/jacs.8b08357,lib1,classA,50
doc_0516,10.1021/jacs.8b08839,10.1021/jacs.8b08839,lib1,classA,156
doc_0517,10.1021/jacs.8b09705,10.1021/jacs.8b09705,lib1,classA,56
doc_0518,10.1021/jacs.8b11237,10.1021/jacs.8b11237,lib1,classA,82
doc_0519,10.1021/jacs.8b11771,10.1021/jacs.8b11771,lib1,classA,46
doc_0520,10.1021/jacs.8b12243,10.1021/jacs.8b12243,lib1,classA,42
doc_0521,10.1021/jacs.8b12381,10.1021/jacs.8b12381,lib1,classA,96
doc_0522,10.1021/jacs.8b13201,10.1021/jacs.8b13201,lib1,classA,49
doc_0523,10.1021/jacs.8b13657,10.1021/jacs.8b13657,lib1,classA,101
doc_0524,10.1021/jacs.9b01920,10.1021/jacs.9b01920,lib1,classA,59
doc_0525,10.1021/jacs.9b02124,10.1021/jacs.9b02124,lib1,classA,96
doc_0526,10.1021/jacs.9b02945,10.1021/jacs.9b02945,lib1,classA,99
doc_0527,10.1021/jacs.9b03215,10.1021/jacs.9b03215,lib1,classA,92
doc_0528,10.1021/jacs.9b04907,10.1021/jacs.9b04907,lib1,classA,60
doc_0529,10.1021/jacs.9b05766,10.1021/jacs.9b05766,lib1,classA,90
doc_0530,10.1021/jacs.9b06633,10.1021/jacs.9b06633,lib1,classA,123
doc_0531,10.1021/jacs.9b07310,10.1021/jacs.9b07310,lib1,classA,53
doc_0532,10.1021/jacs.9b07415,10.1021/jacs.9b07415,lib1,classA,128
doc_0533,10.1021/jacs.9b08259,10.1021/jacs.9b08259,lib1,classA,48
doc_0534,10.1021/jacs.9b08538,10.1021/jacs.9b08538,lib1,classA,128
doc_0535,10.1021/jacs.9b09298,10.1021/jacs.9b09298,lib1,classA,55
doc_0536,10.1021/jacs.9b09352,10.1021/jacs.9b09352,lib1,classA,76
doc_0537,10.1021/jacs.9b10061,10.1021/jacs.9b10061,lib1,classA,89
doc_0538,10.1021/jacs.9b11123,10.1021/jacs.9b11123,lib1,classA,63
doc_0539,10.1021/jacs.9b11126,10.1021/jacs.9b11126,lib1,classA,141
doc_0540,10.1021/jacs.9b11790,10.1021/jacs.9b11790,lib1,classA,82
doc_0541,10.1021/jacs.9b11806,10.1021/jacs.9b11806,lib1,classA,106
doc_0542,10.1021/jacs.9b11817,10.1021/jacs.9b11817,lib1,classA,88
doc_0543,10.1021/jacs.9b12111,10.1021/jacs.9b12111,lib1,classA,41
doc_0544,10.1021/jacs.9b12445,10.1021/jacs.9b12445,lib1,classA,86
doc_0545,10.1021/jacs.9b13930,10.1021/jacs.9b13930,lib1,classA,93
doc_0546,10.1021/nl101700j,10.1021/nl101700j,lib1,classA,33
doc_0547,10.1021/nl2012906,10.1021/nl2012906,lib1,classA,39
doc_0548,10.1021/nl401325u,10.1021/nl401325u,lib1,classA,38
doc_0549,10.1021/nl4015292,10.1021/nl4015292,lib1,classA,46
doc_0550,10.1038/118154a0,10.1038/118154a0,lib1,classA,25
doc_0551,10.1038/130207a0,10.1038/130207a0,lib1,classA,24
doc_0552,10.1038/167976b0,10.1038/167976b0,lib1,classA,28
doc_0553,10.1038/179988a0,10.1038/179988a0,lib1,classA,62
doc_0554,10.1038/530153a,10.1038/530153a,lib1,classA,76
doc_0555,10.1038/nature00893,10.1038/nature00893,lib1,classA,61
doc_0556,10.1038/nature02047,10.1038/nature02047,lib1,classA,42
doc_0557,10.1038/nature03972,10.1038/nature03972,lib1,classA,32
doc_0558,10.1038/nature04514,10.1038/nature04514,lib1,classA,74
doc_0559,10.1038/nature06949,10.1038/nature06949,lib1,classA,32
doc_0560,10.1038/nature07051,10.1038/nature07051,lib1,classA,28
doc_0561,10.1038/nature12134,10.1038/nature12134,lib1,classA,46
doc_0562,10.1038/nature13249,10.1038/nature13249,lib1,classA,90
doc_0563,10.1038/nature14338,10.1038/nature14338,lib1,classA,74
doc_0564,10.1038/nature16154,10.1038/nature16154,lib1,classA,34
doc_0565,10.1038/nature16455,10.1038/nature16455,lib1,classA,54
doc_0566,10.1038/nature19060,10.1038/nature19060,lib1,classA,89
doc_0567,10.1038/ncomms10748,10.1038/ncomms10748,lib1,classA,37
doc_0568,10.1038/ncomms11053,10.1038/ncomms11053,lib1,classA,71
doc_0569,10.1038/ncomms11741,10.1038/ncomms11741,lib1,classA,46
doc_0570,10.1038/ncomms12123,10.1038/ncomms12123,lib1,classA,45
doc_0571,10.1038/ncomms12553,10.1038/ncomms12553,lib1,classA,58
doc_0572,10.1038/ncomms12582,10.1038/ncomms12582,lib1,classA,53
doc_0573,10.1038/ncomms12584,10.1038/ncomms12584,lib1,classA,34
doc_0574,10.1038/ncomms12653,10.1038/ncomms12653,lib1,classA,49
doc_0575,10.1038/ncomms12678,10.1038/ncomms12678,lib1,classA,43
doc_0576,10.1038/ncomms12697,10.1038/ncomms12697,lib1,classA,38
doc_0577,10.1038/ncomms12945,10.1038/ncomms12945,lib1,classA,8
doc_0578,10.1038/ncomms13065,10.1038/ncomms13065,lib1,classA,53
doc_0579,10.1038/ncomms13237,10.1038/ncomms13237,lib1,classA,41
doc_0580,10.1038/ncomms13285,10.1038/ncomms13285,lib1,classA,50
doc_0581,10.1038/ncomms13869,10.1038/ncomms13869,lib1,classA,34
doc_0582,10.1038/ncomms1427,10.1038/ncomms1427,lib1,classA,67
doc_0583,10.1038/ncomms14503,10.1038/ncomms14503,lib1,classA,61
doc_0584,10.1038/ncomms14542,10.1038/ncomms14542,lib1,classA,47
doc_0585,10.1038/ncomms14675,10.1038/ncomms14675,lib1,classA,41
doc_0586,10.1038/ncomms14785,10.1038/ncomms14785,lib1,classA,55
doc_0587,10.1038/ncomms15438,10.1038/ncomms15438,lib1,classA,50
doc_0588,10.1038/ncomms15938,10.1038/ncomms15938,lib1,classA,60
doc_0589,10.1038/ncomms3466,10.1038/ncomms3466,lib1,classA,59
doc_0590,10.1038/ncomms3819,10.1038/ncomms3819,lib1,classA,52
doc_0591,10.1038/ncomms3899,10.1038/ncomms3899,lib1,classA,54
doc_0592,10.1038/ncomms4242,10.1038/ncomms4242,lib1,classA,47
doc_0593,10.1038/ncomms4611,10.1038/ncomms4611,lib1,classA,82
doc_0594,10.1038/ncomms5470,10.1038/ncomms5470,lib1,classA,53
doc_0595,10.1038/ncomms5885,10.1038/ncomms5885,lib1,classA,64
doc_0596,10.1038/ncomms5948,10.1038/ncomms5948,lib1,classA,47
doc_0597,10.1038/ncomms6040,10.1038/ncomms6040,lib1,classA,34
doc_0598,10.1038/ncomms6883,10.1038/ncomms6883,lib1,classA,37
doc_0599,10.1038/ncomms6933,10.1038/ncomms6933,lib1,classA,92
doc_0600,10.1038/ncomms8326,10.1038/ncomms8326,lib1,classA,41
doc_0601,10.1038/ncomms8343,10.1038/ncomms8343,lib1,classA,60
doc_0602,10.1038/ncomms8698,10.1038/ncomms8698,lib1,classA,51
doc_0603,10.1038/ncomms9177,10.1038/ncomms9177,lib1,classA,65
doc_0604,10.1038/ncomms9618,10.1038/ncomms9618,lib1,classA,77
doc_0605,10.1038/ncomms9675,10.1038/ncomms9675,lib1,classA,66
doc_0606,10.1038/nenergy.2017.87,10.1038/nenergy.2017.87,lib1,classA,114
doc_0607,10.1038/nmat1040,10.1038/nmat1040,lib1,classA,92
doc_0608,10.1038/nmat1840,10.1038/nmat1840,lib1,classA,40
doc_0609,10.1038/nmat3458,10.1038/nmat3458,lib1,classA,37
doc_0610,10.1038/nnano.2015.48,10.1038/nnano.2015.48,lib1,classA,56
doc_0611,10.1038/s41467-017-00558-9,10.1038/s41467-017-00558-9,lib1,classA,51
doc_0612,10.1038/s41467-017-00559-8,10.1038/s41467-017-00559-8,lib1,classA,41
doc_0613,10.1038/s41467-017-01035-z,10.1038/s41467-017-01035-z,lib1,classA,58
doc_0614,10.1038/s41467-017-01100-7,10.1038/s41467-017-01100-7,lib1,classA,69
doc_0615,10.1038/s41467-017-01893-7,10.1038/s41467-017-01893-7,lib1,classA,62
doc_0616,10.1038/s41467-017-02190-z,10.1038/s41467-017-02190-z,lib1,classA,46
doc_0617,10.1038/s41467-017-02771-y,10.1038/s41467-017-02771-y,lib1,classA,87
doc_0618,10.1038/s41467-018-02819-7,10.1038/s41467-018-02819-7,lib1,classA,68
doc_0619,10.1038/s41467-018-03138-7,10.1038/s41467-018-03138-7,lib1,classA,105
doc_0620,10.1038/s41467-018-03286-w,10.1038/s41467-018-03286-w,lib1,classA,60
doc_0621,10.1038/s41467-018-03649-3,10.1038/s41467-018-03649-3,lib1,classA,60
doc_0622,10.1038/s41467-018-03666-2,10.1038/s41467-018-03666-2,lib1,classA,95
doc_0623,10.1038/s41467-018-03712-z,10.1038/s41467-018-03712-z,lib1,classA,60
doc_0624,10.1038/s41467-018-03793-w,10.1038/s41467-018-03793-w,lib1,classA,44
doc_0625,10.1038/s41467-018-04213-9,10.1038/s41467-018-04213-9,lib1,classA,57
doc_0626,10.1038/s41467-018-05544-3,10.1038/s41467-018-05544-3,lib1,classA,49
doc_0627,10.1038/s41467-018-05659-7,10.1038/s41467-018-05659-7,lib1,classA,47
doc_0628,10.1038/s41467-018-06242-w,10.1038/s41467-018-06242-w,lib1,classA,41
doc_0629,10.1038/s41467-018-06296-w,10.1038/s41467-018-06296-w,lib1,classA,53
doc_0630,10.1038/s41467-018-06311-0,10.1038/s41467-018-06311-0,lib1,classA,60
doc_0631,10.1038/s41467-018-06938-z,10.1038/s41467-018-06938-z,lib1,classA,53
doc_0632,10.1038/s41467-018-07032-0,10.1038/s41467-018-07032-0,lib1,classA,60
doc_0633,10.1038/s41467-018-07380-x,10.1038/s41467-018-07380-x,lib1,classA,62
